brand,product type,retail price
sulwhasoo,cleansers,40
sulwhasoo,cleansers,13
sulwhasoo,cleansers,12
sulwhasoo,cleansers,38
sulwhasoo,cleansers,135
sulwhasoo,beauty tools,52
sulwhasoo,beauty tools,260
sugarfina,candy and chocolate,30
sugarfina,candy and chocolate,32
sugarfina,candy and chocolate,40
sugarfina,candy and chocolate,27
sugarfina,candy and chocolate,74
sugarfina,candy and chocolate,60
sugarfina,candy and chocolate,80
sugarfina,candy and chocolate,42
sudha pennathur,sudha trim a home,16
sudha pennathur,sudha trim a home,19
sudha pennathur,sudha trim a home,15
sudha pennathur,sudha trim a home,18
sudha pennathur,sudha trim a home,35
sudha pennathur,sudha trim a home,30
sudha pennathur,sudha trim a home,20
sudha pennathur,sudha trim a home,13
sudha pennathur,sudha trim a home,28
sudha pennathur,sudha trim a home,25
sudha pennathur,sudha trim a home,50
sudha pennathur,sudha trim a home,795
sudha pennathur,sudha trim a home,68
sudha pennathur,ornaments,25
sudha pennathur,chanukah,70
suburban riot,tops,28
suburban riot,tops,29
suburban riot,girl tops,28
suburban riot,girl tops,34
suburban riot,girl tops,38
suburban riot,girl sweaters,48
suburban riot,girl bottoms,58
suboo,short coverup (swimwear),230
suboo,short coverup (swimwear),260
suboo,long coverup (swimwear),280
suboo,long coverup (swimwear),260
suboo,long coverup (swimwear),235
suboo,long coverup (swimwear),263
suboo,long coverup (swimwear),300
suboo,long coverup (swimwear),250
suboo,long coverup (swimwear),279
suboo,long coverup (swimwear),290
suboo,cover up tops,140
suboo,cover up bottoms,200
suboo,cover up bottoms,220
suboo,bathing suit top,110
suboo,bathing suit top,120
suboo,bathing suit top,115
suboo,bathing suit top,113
suboo,bathing suit top,44
suboo,bathing suit top,145
suboo,bathing suit top,140
suboo,bathing suit bottom,110
suboo,bathing suit bottom,115
suboo,bathing suit bottom,140
suboo,bathing suit bottom,120
suboo,bathing suit bottom,113
suboo,bathing suit bottom,104
suboo,bathing suit bottom,145
suboo,1 pc bathing suit,200
suboo,1 pc bathing suit,205
suboo,1 pc bathing suit,196
submarine,swimwear,84
submarine,swimwear,86
submarine,swimwear,88
submarine,swimwear,105
submarine,swimwear,103
submarine,swimwear,95
submarine,swimwear,79
submarine,swimwear,98
submarine,swimwear,90
submarine,girl swimwear,86
submarine,girl swimwear,82
submarine,girl swimwear,84
submarine,girl swimwear,90
submarine,girl swimwear,103
stylest,rashguard swimwear,278
stylest,pareo (rtw),128
stylest,long coverup (swimwear),278
stylest,1 pc bathing suit,198
studio 189,skirt,395
studio 189,skirt,895
studio 189,skirt,275
studio 189,skirt,550
studio 189,skirt,795
studio 189,skirt,450
studio 189,pants,525
studio 189,jumpsuit,895
studio 189,gown,775
studio 189,dresses,695
studio 189,dresses,450
studio 189,dresses,495
studio 189,blouse,225
studio 189,blouse,260
stuart weitzman,wedges,395
stuart weitzman,wedges,375
stuart weitzman,wedges,350
stuart weitzman,wedges,475
stuart weitzman,wedges,495
stuart weitzman,wedges,325
stuart weitzman,wedges,295
stuart weitzman,wedges,450
stuart weitzman,wedges,500
stuart weitzman,wedges,175
stuart weitzman,weather boots,650
stuart weitzman,tall shaft boots,795
stuart weitzman,tall shaft boots,695
stuart weitzman,tall shaft boots,995
stuart weitzman,tall shaft boots,850
stuart weitzman,tall shaft boots,290
stuart weitzman,tall shaft boots,798
stuart weitzman,tall shaft boots,725
stuart weitzman,tall shaft boots,950
stuart weitzman,tall shaft boots,477
stuart weitzman,tall shaft boots,895
stuart weitzman,tall shaft boots,694.95
stuart weitzman,tall shaft boots,750
stuart weitzman,tall shaft boots,1200
stuart weitzman,tall shaft boots,287.5
stuart weitzman,tall shaft boots,556.5
stuart weitzman,sneakers,350
stuart weitzman,sneakers,325
stuart weitzman,sneakers,395
stuart weitzman,sneakers,227.5
stuart weitzman,sneakers,295
stuart weitzman,sneakers,375
stuart weitzman,sneakers,275
stuart weitzman,sneakers,183.75
stuart weitzman,slings,650
stuart weitzman,slings,495
stuart weitzman,slings,475
stuart weitzman,slings,395
stuart weitzman,slides,350
stuart weitzman,slides,275
stuart weitzman,slides,250
stuart weitzman,pumps,625
stuart weitzman,pumps,475
stuart weitzman,pumps,595
stuart weitzman,pumps,495
stuart weitzman,pumps,525
stuart weitzman,pumps,450
stuart weitzman,pumps,398
stuart weitzman,pumps,695
stuart weitzman,mules,318.5
stuart weitzman,mules,495
stuart weitzman,mules,550
stuart weitzman,mule (shoes),450
stuart weitzman,mule (shoes),475
stuart weitzman,mule (shoes),425
stuart weitzman,mule (shoes),395
stuart weitzman,jellies (footwear),95
stuart weitzman,jellies (footwear),110
stuart weitzman,jellies (footwear),125
stuart weitzman,jellies (footwear),195
stuart weitzman,jellies (footwear),150
stuart weitzman,high heel sandals,550
stuart weitzman,high heel sandals,425
stuart weitzman,high heel sandals,395
stuart weitzman,high heel sandals,595
stuart weitzman,high heel sandals,450
stuart weitzman,high heel sandals,475
stuart weitzman,high heel sandals,575
stuart weitzman,high heel sandals,495
stuart weitzman,high heel sandals,398
stuart weitzman,high heel sandals,750
stuart weitzman,high heel sandals,220
stuart weitzman,high heel sandals,650
stuart weitzman,high heel sandals,525
stuart weitzman,high heel sandals,385
stuart weitzman,high heel sandals,695
stuart weitzman,high heel sandals,197.5
stuart weitzman,high heel sandals,247.5
stuart weitzman,high heel sandals,278.6
stuart weitzman,high heel sandals,625
stuart weitzman,high heel sandals,190
stuart weitzman,high heel sandals,950
stuart weitzman,high heel sandals,375
stuart weitzman,high heel sandals,675
stuart weitzman,high heel sandals,212.49
stuart weitzman,flip flops,150
stuart weitzman,flat sandals,395
stuart weitzman,flat sandals,350
stuart weitzman,flat sandals,325
stuart weitzman,flat sandals,250
stuart weitzman,flat sandals,295
stuart weitzman,flat sandals,450
stuart weitzman,flat sandals,575
stuart weitzman,flat sandals,495
stuart weitzman,flat sandals,425
stuart weitzman,flat sandals,550
stuart weitzman,flat sandals,475
stuart weitzman,flat sandals,95
stuart weitzman,flat sandals,375
stuart weitzman,flat sandals,195
stuart weitzman,fashion leather (handbags),450
stuart weitzman,espadrilles,350
stuart weitzman,drivers,450
stuart weitzman,drivers,395
stuart weitzman,drivers,495
stuart weitzman,drivers,625
stuart weitzman,drivers,525
stuart weitzman,drivers,595
stuart weitzman,clogs (shoes),450
stuart weitzman,booties,695
stuart weitzman,booties,595
stuart weitzman,booties,495
stuart weitzman,booties,550
stuart weitzman,booties,750
stuart weitzman,booties,650
stuart weitzman,booties,795
stuart weitzman,booties,525
stuart weitzman,booties,575
stuart weitzman,booties,675
stuart weitzman,booties,725
stuart weitzman,booties,287.5
stuart weitzman,ballet flats,450
stuart weitzman,ballet flats,395
stuart weitzman,ballet flats,295
stuart weitzman,ballet flats,425
stuart weitzman,ballet flats,475
stuart weitzman,ballet flats,227.5
stuart weitzman,ballet flats,495
strivectin,strivectin skincare,89
strivectin,strivectin skincare,72
strivectin,strivectin skincare,39
strivectin,strivectin skincare,45
strivectin,strivectin skincare,99
strivectin,strivectin skincare,79
strivectin,strivectin skincare,29
strivectin,strivectin skincare,69
strivectin,strivectin skincare,49
stripe & stare,stripe & stare lounge,115
stripe & stare,stripe & stare lounge,80
stripe & stare,stripe & stare lounge,100
stripe & stare,stripe & stare lounge,40
stripe & stare,stripe & stare lounge,150
stripe & stare,stripe & stare lounge,70
stripe & stare,stripe & stare lounge,60
stripe & stare,stripe & stare lounge,160
stripe & stare,stripe & stare lounge,35
stripe & stare,stripe & stare lounge,120
stripe & stare,stripe & stare brief,20
stripe & stare,stripe & stare brief,60
stripe & stare,stripe & stare brief,120
stripe & stare,stripe & stare brief,80
stripe & stare,stripe & stare brief,160
stripe & stare,stripe & stare bralette,60
stripe & stare,stripe & stare bralette,35
stripe & stare,stripe & stare bralette,150
stripe & stare,splendid sleepwear,160
stripe & stare,splendid sleepwear,125
stripe & stare,splendid sleepwear,60
stripe & stare,splendid sleepwear,115
stripe & stare,splendid sleepwear,80
stripe & stare,splendid sleepwear,24
stripe & stare,splendid sleepwear,35
stripe & stare,splendid sleepwear,100
stripe & stare,splendid sleepwear,20
stripe & stare,les girls les boys lounge,72
strathberry,strathberry(handbags),395
strathberry,strathberry(handbags),595
strathberry,strathberry(handbags),505
strathberry,strathberry(handbags),645
strathberry,strathberry(handbags),875
strathberry,strathberry(handbags),355
strathberry,strathberry(handbags),425
strathberry,strathberry(handbags),695
strathberry,strathberry(handbags),320
strathberry,strathberry(handbags),555
strathberry,strathberry(handbags),495
strathberry,strathberry(handbags),750
strathberry,strathberry(handbags),360
strathberry,strathberry(handbags),275
strathberry,strathberry(handbags),415
strathberry,strathberry(handbags),775
strathberry,strathberry(handbags),450
strathberry,strathberry(handbags),605
strathberry,strathberry(handbags),445
strathberry,strathberry(handbags),375
strathberry,strathberry(handbags),795
strathberry,strathberry(handbags),770
strathberry,strathberry(handbags),455
strathberry,strathberry(handbags),890
strathberry,strathberry(handbags),252.5
stowaway collection maternity,tops,60
stowaway collection maternity,tops,72
stowaway collection maternity,tops,55
stowaway collection maternity,pants,140
stowaway collection maternity,dresses,98
stowaway collection maternity,dresses,75
stowaway collection maternity,dresses,60
stowaway collection maternity,dresses,90
stowaway collection maternity,dresses,88
stowaway collection maternity,dresses,78
stow,stow travel accessories,180
stow,stow travel accessories,555
storksak,diaper bags,240
storksak,diaper bags,80
storksak,diaper bags,195
storksak,diaper bags,260
storksak,diaper bags,190
stoney clover lane,toys/books,119
stoney clover lane,toys/books,10
stoney clover lane,toys/books,12
stoney clover lane,toys/books,157
stoney clover lane,toys/books,139
stoney clover lane,toys/books,129
stoney clover lane,school backpacks,208
stoney clover lane,non-clothing accessories,88
stoney clover lane,non-clothing accessories,153
stoney clover lane,non-clothing accessories,118
stoney clover lane,non-clothing accessories,77
stoney clover lane,non-clothing accessories,98
stoney clover lane,non-clothing accessories,167
stoney clover lane,non-clothing accessories,58
stoney clover lane,non-clothing accessories,189
stoney clover lane,non-clothing accessories,108
stoney clover lane,non-clothing accessories,68
stoney clover lane,non-clothing accessories,78
stoney clover lane,non-clothing accessories,109
stoney clover lane,non-clothing accessories,147
stoney clover lane,non-clothing accessories,159
stoney clover lane,non-clothing accessories,205
stoney clover lane,non-clothing accessories,129
stoney clover lane,non-clothing accessories,89
stoney clover lane,lunch boxes,78
stoney clover lane,handbags/belt bags,98
stoney clover lane,handbags/belt bags,108
stoney clover lane,handbags/belt bags,268
stoney clover lane,handbags/belt bags,128
stoney clover lane,handbags/belt bags,168
stoney clover lane,handbags/belt bags,178
stoney clover lane,handbags/belt bags,118
stoney clover lane,handbags/belt bags,88
stoney clover lane,handbags/belt bags,208
stoney clover lane,handbags/belt bags,138
stoney clover lane,hair accessories/headbands,28
stoney clover lane,giftsets,90
stoney clover lane,diaper bags / handbags,268
stoney clover lane,backpacks,148
stoney clover lane,backpacks,178
stoney clover lane,backpacks,128
stoney clover lane,backpacks,228
stoney clover lane,accessory,75
stoney clover lane,accessory,128
stoney clover lane,accessory,151
stoney clover lane,accessory,14
stoney clover lane,accessory,198
stoney clover lane,accessory,138
stoney clover lane,accessory,168
stoney clover lane,accessory,118
stoney clover lane,accessory,68
stoney clover lane,accessory,193
stoney clover lane,accessory,143
stoney clover lane,accessory,12
stoney clover lane,accessory,88
stoney clover lane,accessory,108
stoney clover lane,accessory,183
stone rose,wovens (rtw),155
stone rose,wovens (rtw),145
stone rose,wovens (rtw),135
stone rose,knits (rtw),135
stone rose,knits (rtw),95
stone rose,knits (rtw),125
stone rose,knits (rtw),115
stone island,wovens,493
stone island,wovens,533
stone island,wovens,610
stone island,trousers,893
stone island,trousers,400
stone island,trousers,463
stone island,trousers,338
stone island,trousers,443
stone island,trousers,215
stone island,trousers,370
stone island,trousers,313
stone island,trousers,398
stone island,trousers,473
stone island,trousers,493
stone island,trousers,430
stone island,trousers,403
stone island,trousers,415
stone island,trousers,670
stone island,tops,155
stone island,tops,370
stone island,tops,145
stone island,tops,113
stone island,tops,120
stone island,tops,345
stone island,tops,115
stone island,swim,223
stone island,swim,233
stone island,swim,300
stone island,swim,208
stone island,swim,190
stone island,sweatshirt,355
stone island,sweatshirt,330
stone island,sweatshirt,383
stone island,sweatshirt,283
stone island,sweatshirt,335
stone island,sweatshirt,315
stone island,sweatshirt,300
stone island,sweatshirt,390
stone island,sweatshirt,318
stone island,sweatshirt,463
stone island,sweatshirt,420
stone island,sweatshirt,418
stone island,sweatshirt,405
stone island,sweatshirt,635
stone island,sweatshirt,343
stone island,sweatshirt,153.2
stone island,sweatshirt,403
stone island,sweatshirt,127.2
stone island,sweatshirt,350
stone island,sweatshirt,458
stone island,sweatshirt,313
stone island,sweatpant,345
stone island,sweatpant,298
stone island,sweatpant,375
stone island,sweatpant,323
stone island,sweatpant,368
stone island,sweatpant,405
stone island,sweaters/cardigans,195
stone island,sweaters/cardigans,210
stone island,sweaters/cardigans,173
stone island,sweater,345
stone island,sweater,350
stone island,sweater,303
stone island,sweater,413
stone island,sweater,478
stone island,sweater,165.19
stone island,sweater,415
stone island,sweater,510
stone island,sweater,595
stone island,stone island (rtw),1265
stone island,stone island (rtw),260
stone island,stone island (rtw),303
stone island,stone island (rtw),310
stone island,stone island (rtw),145
stone island,stone island (rtw),168
stone island,stone island (rtw),153
stone island,stone island (rtw),1318
stone island,stone island (rtw),803
stone island,stone island (rtw),343
stone island,stone island (rtw),315
stone island,stone island (hats),170
stone island,stone island (hats),230
stone island,stone island (hats),155
stone island,stone island (hats),200
stone island,stone island (hats),180
stone island,stone island (hats),153
stone island,stone island (hats),135
stone island,stone island (hats),175
stone island,stone island (hats),160
stone island,stone island (hats),190
stone island,stone island (hats),176
stone island,stone island (hats),142.5
stone island,stone island (hats),227.5
stone island,stone island (hats),275
stone island,stone island (hats),208
stone island,shorts,323
stone island,shorts,308
stone island,shorts,400
stone island,shorts,450
stone island,shorts,500
stone island,shorts,265
stone island,shorts,253
stone island,shorts,335
stone island,shorts,273
stone island,shorts,315
stone island,shorts,295
stone island,outerwear,1028
stone island,outerwear,1260
stone island,outerwear,740
stone island,outerwear,538
stone island,outerwear,495
stone island,outerwear,755
stone island,outerwear,840
stone island,outerwear,1320
stone island,outerwear,685
